IMG\center_2025_04_13_12_16_41_218.jpg,IMG\left_2025_04_13_12_16_41_218.jpg,IMG\right_2025_04_13_12_16_41_218.jpg,0,1,0,9.04558
IMG\center_2025_04_13_12_16_41_292.jpg,IMG\left_2025_04_13_12_16_41_292.jpg,IMG\right_2025_04_13_12_16_41_292.jpg,-0.15,1,0,9.93563
IMG\center_2025_04_13_12_16_41_366.jpg,IMG\left_2025_04_13_12_16_41_366.jpg,IMG\right_2025_04_13_12_16_41_366.jpg,-0.3,1,0,10.58152
IMG\center_2025_04_13_12_16_41_441.jpg,IMG\left_2025_04_13_12_16_41_441.jpg,IMG\right_2025_04_13_12_16_41_441.jpg,0,1,0,11.54042
IMG\center_2025_04_13_12_16_41_514.jpg,IMG\left_2025_04_13_12_16_41_514.jpg,IMG\right_2025_04_13_12_16_41_514.jpg,0,1,0,12.36385
IMG\center_2025_04_13_12_16_41_589.jpg,IMG\left_2025_04_13_12_16_41_589.jpg,IMG\right_2025_04_13_12_16_41_589.jpg,-0.2,1,0,13.06733
IMG\center_2025_04_13_12_16_41_667.jpg,IMG\left_2025_04_13_12_16_41_667.jpg,IMG\right_2025_04_13_12_16_41_667.jpg,0,1,0,14.03885
IMG\center_2025_04_13_12_16_41_742.jpg,IMG\left_2025_04_13_12_16_41_742.jpg,IMG\right_2025_04_13_12_16_41_742.jpg,0,1,0,14.58923
IMG\center_2025_04_13_12_16_41_820.jpg,IMG\left_2025_04_13_12_16_41_820.jpg,IMG\right_2025_04_13_12_16_41_820.jpg,-0.15,1,0,15.43088
IMG\center_2025_04_13_12_16_41_897.jpg,IMG\left_2025_04_13_12_16_41_897.jpg,IMG\right_2025_04_13_12_16_41_897.jpg,-0.35,1,0,16.25162
IMG\center_2025_04_13_12_16_41_966.jpg,IMG\left_2025_04_13_12_16_41_966.jpg,IMG\right_2025_04_13_12_16_41_966.jpg,-0.5000001,1,0,16.85005
IMG\center_2025_04_13_12_16_42_045.jpg,IMG\left_2025_04_13_12_16_42_045.jpg,IMG\right_2025_04_13_12_16_42_045.jpg,-0.7,1,0,17.55102
IMG\center_2025_04_13_12_16_42_118.jpg,IMG\left_2025_04_13_12_16_42_118.jpg,IMG\right_2025_04_13_12_16_42_118.jpg,0,1,0,18.19648
IMG\center_2025_04_13_12_16_42_198.jpg,IMG\left_2025_04_13_12_16_42_198.jpg,IMG\right_2025_04_13_12_16_42_198.jpg,0,1,0,18.93577
IMG\center_2025_04_13_12_16_42_266.jpg,IMG\left_2025_04_13_12_16_42_266.jpg,IMG\right_2025_04_13_12_16_42_266.jpg,0,1,0,19.53538
IMG\center_2025_04_13_12_16_42_333.jpg,IMG\left_2025_04_13_12_16_42_333.jpg,IMG\right_2025_04_13_12_16_42_333.jpg,0,1,0,20.34798
IMG\center_2025_04_13_12_16_42_409.jpg,IMG\left_2025_04_13_12_16_42_409.jpg,IMG\right_2025_04_13_12_16_42_409.jpg,0,1,0,21.15164
IMG\center_2025_04_13_12_16_42_477.jpg,IMG\left_2025_04_13_12_16_42_477.jpg,IMG\right_2025_04_13_12_16_42_477.jpg,-0.15,1,0,21.72028
IMG\center_2025_04_13_12_16_42_557.jpg,IMG\left_2025_04_13_12_16_42_557.jpg,IMG\right_2025_04_13_12_16_42_557.jpg,-0.35,1,0,22.46211
IMG\center_2025_04_13_12_16_42_624.jpg,IMG\left_2025_04_13_12_16_42_624.jpg,IMG\right_2025_04_13_12_16_42_624.jpg,0,1,0,23.05354
IMG\center_2025_04_13_12_16_42_703.jpg,IMG\left_2025_04_13_12_16_42_703.jpg,IMG\right_2025_04_13_12_16_42_703.jpg,-0.05,1,0,23.83055
IMG\center_2025_04_13_12_16_42_779.jpg,IMG\left_2025_04_13_12_16_42_779.jpg,IMG\right_2025_04_13_12_16_42_779.jpg,-0.25,1,0,24.58396
IMG\center_2025_04_13_12_16_42_855.jpg,IMG\left_2025_04_13_12_16_42_855.jpg,IMG\right_2025_04_13_12_16_42_855.jpg,0,1,0,25.33092
IMG\center_2025_04_13_12_16_42_933.jpg,IMG\left_2025_04_13_12_16_42_933.jpg,IMG\right_2025_04_13_12_16_42_933.jpg,-0.05,1,0,26.09263
IMG\center_2025_04_13_12_16_43_010.jpg,IMG\left_2025_04_13_12_16_43_010.jpg,IMG\right_2025_04_13_12_16_43_010.jpg,-0.25,1,0,26.82707
IMG\center_2025_04_13_12_16_43_090.jpg,IMG\left_2025_04_13_12_16_43_090.jpg,IMG\right_2025_04_13_12_16_43_090.jpg,-0.45,1,0,27.48019
IMG\center_2025_04_13_12_16_43_170.jpg,IMG\left_2025_04_13_12_16_43_170.jpg,IMG\right_2025_04_13_12_16_43_170.jpg,0,1,0,28.2072
IMG\center_2025_04_13_12_16_43_252.jpg,IMG\left_2025_04_13_12_16_43_252.jpg,IMG\right_2025_04_13_12_16_43_252.jpg,-0.15,1,0,28.94405
IMG\center_2025_04_13_12_16_43_321.jpg,IMG\left_2025_04_13_12_16_43_321.jpg,IMG\right_2025_04_13_12_16_43_321.jpg,-0.3,1,0,29.46593
IMG\center_2025_04_13_12_16_43_388.jpg,IMG\left_2025_04_13_12_16_43_388.jpg,IMG\right_2025_04_13_12_16_43_388.jpg,-0.5000001,1,0,30.07713
IMG\center_2025_04_13_12_16_43_457.jpg,IMG\left_2025_04_13_12_16_43_457.jpg,IMG\right_2025_04_13_12_16_43_457.jpg,0,1,0,30.1852
IMG\center_2025_04_13_12_16_43_524.jpg,IMG\left_2025_04_13_12_16_43_524.jpg,IMG\right_2025_04_13_12_16_43_524.jpg,-0.05,1,0,30.18986
IMG\center_2025_04_13_12_16_43_593.jpg,IMG\left_2025_04_13_12_16_43_593.jpg,IMG\right_2025_04_13_12_16_43_593.jpg,-0.25,1,0,30.18032
IMG\center_2025_04_13_12_16_43_671.jpg,IMG\left_2025_04_13_12_16_43_671.jpg,IMG\right_2025_04_13_12_16_43_671.jpg,0,1,0,30.18823
IMG\center_2025_04_13_12_16_43_741.jpg,IMG\left_2025_04_13_12_16_43_741.jpg,IMG\right_2025_04_13_12_16_43_741.jpg,0,1,0,30.18949
IMG\center_2025_04_13_12_16_43_810.jpg,IMG\left_2025_04_13_12_16_43_810.jpg,IMG\right_2025_04_13_12_16_43_810.jpg,-0.1,1,0,30.18959
IMG\center_2025_04_13_12_16_43_881.jpg,IMG\left_2025_04_13_12_16_43_881.jpg,IMG\right_2025_04_13_12_16_43_881.jpg,-0.25,1,0,30.17786
IMG\center_2025_04_13_12_16_43_948.jpg,IMG\left_2025_04_13_12_16_43_948.jpg,IMG\right_2025_04_13_12_16_43_948.jpg,0,1,0,30.18939
IMG\center_2025_04_13_12_16_44_019.jpg,IMG\left_2025_04_13_12_16_44_019.jpg,IMG\right_2025_04_13_12_16_44_019.jpg,0,1,0,30.18959
IMG\center_2025_04_13_12_16_44_095.jpg,IMG\left_2025_04_13_12_16_44_095.jpg,IMG\right_2025_04_13_12_16_44_095.jpg,-0.2,1,0,30.18332
IMG\center_2025_04_13_12_16_44_167.jpg,IMG\left_2025_04_13_12_16_44_167.jpg,IMG\right_2025_04_13_12_16_44_167.jpg,-0.4,1,0,30.1608
IMG\center_2025_04_13_12_16_44_244.jpg,IMG\left_2025_04_13_12_16_44_244.jpg,IMG\right_2025_04_13_12_16_44_244.jpg,0,1,0,30.18762
IMG\center_2025_04_13_12_16_44_320.jpg,IMG\left_2025_04_13_12_16_44_320.jpg,IMG\right_2025_04_13_12_16_44_320.jpg,-0.05,1,0,30.19007
IMG\center_2025_04_13_12_16_44_395.jpg,IMG\left_2025_04_13_12_16_44_395.jpg,IMG\right_2025_04_13_12_16_44_395.jpg,-0.25,1,0,30.1788
IMG\center_2025_04_13_12_16_44_470.jpg,IMG\left_2025_04_13_12_16_44_470.jpg,IMG\right_2025_04_13_12_16_44_470.jpg,0,1,0,30.18991
IMG\center_2025_04_13_12_16_44_552.jpg,IMG\left_2025_04_13_12_16_44_552.jpg,IMG\right_2025_04_13_12_16_44_552.jpg,0,1,0,30.19021
IMG\center_2025_04_13_12_16_44_631.jpg,IMG\left_2025_04_13_12_16_44_631.jpg,IMG\right_2025_04_13_12_16_44_631.jpg,-0.15,1,0,30.18547
IMG\center_2025_04_13_12_16_44_709.jpg,IMG\left_2025_04_13_12_16_44_709.jpg,IMG\right_2025_04_13_12_16_44_709.jpg,-0.35,1,0,30.16472
IMG\center_2025_04_13_12_16_44_787.jpg,IMG\left_2025_04_13_12_16_44_787.jpg,IMG\right_2025_04_13_12_16_44_787.jpg,0,1,0,30.1895
IMG\center_2025_04_13_12_16_44_867.jpg,IMG\left_2025_04_13_12_16_44_867.jpg,IMG\right_2025_04_13_12_16_44_867.jpg,0,1,0,30.1905
IMG\center_2025_04_13_12_16_44_947.jpg,IMG\left_2025_04_13_12_16_44_947.jpg,IMG\right_2025_04_13_12_16_44_947.jpg,-0.15,1,0,30.18587
IMG\center_2025_04_13_12_16_45_029.jpg,IMG\left_2025_04_13_12_16_45_029.jpg,IMG\right_2025_04_13_12_16_45_029.jpg,0,1,0,30.19087
IMG\center_2025_04_13_12_16_45_096.jpg,IMG\left_2025_04_13_12_16_45_096.jpg,IMG\right_2025_04_13_12_16_45_096.jpg,0,1,0,30.19015
IMG\center_2025_04_13_12_16_45_163.jpg,IMG\left_2025_04_13_12_16_45_163.jpg,IMG\right_2025_04_13_12_16_45_163.jpg,0,1,0,30.19026
IMG\center_2025_04_13_12_16_45_232.jpg,IMG\left_2025_04_13_12_16_45_232.jpg,IMG\right_2025_04_13_12_16_45_232.jpg,0,1,0,30.19032
IMG\center_2025_04_13_12_16_45_316.jpg,IMG\left_2025_04_13_12_16_45_316.jpg,IMG\right_2025_04_13_12_16_45_316.jpg,-0.2,1,0,30.18059
IMG\center_2025_04_13_12_16_45_400.jpg,IMG\left_2025_04_13_12_16_45_400.jpg,IMG\right_2025_04_13_12_16_45_400.jpg,0,1,0,30.19057
IMG\center_2025_04_13_12_16_45_483.jpg,IMG\left_2025_04_13_12_16_45_483.jpg,IMG\right_2025_04_13_12_16_45_483.jpg,0,1,0,30.19007
IMG\center_2025_04_13_12_16_45_566.jpg,IMG\left_2025_04_13_12_16_45_566.jpg,IMG\right_2025_04_13_12_16_45_566.jpg,-0.1,1,0,30.18885
IMG\center_2025_04_13_12_16_45_650.jpg,IMG\left_2025_04_13_12_16_45_650.jpg,IMG\right_2025_04_13_12_16_45_650.jpg,0,1,0,30.19104
IMG\center_2025_04_13_12_16_45_719.jpg,IMG\left_2025_04_13_12_16_45_719.jpg,IMG\right_2025_04_13_12_16_45_719.jpg,0,1,0,30.18991
IMG\center_2025_04_13_12_16_45_800.jpg,IMG\left_2025_04_13_12_16_45_800.jpg,IMG\right_2025_04_13_12_16_45_800.jpg,0,1,0,30.19025
IMG\center_2025_04_13_12_16_45_870.jpg,IMG\left_2025_04_13_12_16_45_870.jpg,IMG\right_2025_04_13_12_16_45_870.jpg,-0.1,1,0,30.18846
IMG\center_2025_04_13_12_16_45_937.jpg,IMG\left_2025_04_13_12_16_45_937.jpg,IMG\right_2025_04_13_12_16_45_937.jpg,-0.25,1,0,30.17576
IMG\center_2025_04_13_12_16_46_012.jpg,IMG\left_2025_04_13_12_16_46_012.jpg,IMG\right_2025_04_13_12_16_46_012.jpg,0,1,0,30.18993
IMG\center_2025_04_13_12_16_46_082.jpg,IMG\left_2025_04_13_12_16_46_082.jpg,IMG\right_2025_04_13_12_16_46_082.jpg,0,1,0,30.18954
IMG\center_2025_04_13_12_16_46_155.jpg,IMG\left_2025_04_13_12_16_46_155.jpg,IMG\right_2025_04_13_12_16_46_155.jpg,0,1,0,30.19015
IMG\center_2025_04_13_12_16_46_228.jpg,IMG\left_2025_04_13_12_16_46_228.jpg,IMG\right_2025_04_13_12_16_46_228.jpg,0,1,0,30.19027
IMG\center_2025_04_13_12_16_46_305.jpg,IMG\left_2025_04_13_12_16_46_305.jpg,IMG\right_2025_04_13_12_16_46_305.jpg,-0.15,1,0,30.18514
IMG\center_2025_04_13_12_16_46_377.jpg,IMG\left_2025_04_13_12_16_46_377.jpg,IMG\right_2025_04_13_12_16_46_377.jpg,0,1,0,30.18977
IMG\center_2025_04_13_12_16_46_444.jpg,IMG\left_2025_04_13_12_16_46_444.jpg,IMG\right_2025_04_13_12_16_46_444.jpg,0,1,0,30.19022
IMG\center_2025_04_13_12_16_46_529.jpg,IMG\left_2025_04_13_12_16_46_529.jpg,IMG\right_2025_04_13_12_16_46_529.jpg,0,1,0,30.19041
IMG\center_2025_04_13_12_16_46_601.jpg,IMG\left_2025_04_13_12_16_46_601.jpg,IMG\right_2025_04_13_12_16_46_601.jpg,-0.15,1,0,30.18472
IMG\center_2025_04_13_12_16_46_673.jpg,IMG\left_2025_04_13_12_16_46_673.jpg,IMG\right_2025_04_13_12_16_46_673.jpg,0,1,0,30.19033
IMG\center_2025_04_13_12_16_46_746.jpg,IMG\left_2025_04_13_12_16_46_746.jpg,IMG\right_2025_04_13_12_16_46_746.jpg,0,1,0,30.19061
IMG\center_2025_04_13_12_16_46_823.jpg,IMG\left_2025_04_13_12_16_46_823.jpg,IMG\right_2025_04_13_12_16_46_823.jpg,-0.15,1,0,30.18488
IMG\center_2025_04_13_12_16_46_897.jpg,IMG\left_2025_04_13_12_16_46_897.jpg,IMG\right_2025_04_13_12_16_46_897.jpg,0,1,0,30.18481
IMG\center_2025_04_13_12_16_46_978.jpg,IMG\left_2025_04_13_12_16_46_978.jpg,IMG\right_2025_04_13_12_16_46_978.jpg,0,1,0,30.18979
IMG\center_2025_04_13_12_16_47_055.jpg,IMG\left_2025_04_13_12_16_47_055.jpg,IMG\right_2025_04_13_12_16_47_055.jpg,0,1,0,30.19021
IMG\center_2025_04_13_12_16_47_134.jpg,IMG\left_2025_04_13_12_16_47_134.jpg,IMG\right_2025_04_13_12_16_47_134.jpg,-0.2,1,0,30.18143
IMG\center_2025_04_13_12_16_47_211.jpg,IMG\left_2025_04_13_12_16_47_211.jpg,IMG\right_2025_04_13_12_16_47_211.jpg,0,1,0,30.19031
IMG\center_2025_04_13_12_16_47_290.jpg,IMG\left_2025_04_13_12_16_47_290.jpg,IMG\right_2025_04_13_12_16_47_290.jpg,0,1,0,30.19004
IMG\center_2025_04_13_12_16_47_357.jpg,IMG\left_2025_04_13_12_16_47_357.jpg,IMG\right_2025_04_13_12_16_47_357.jpg,0,1,0,30.19022
IMG\center_2025_04_13_12_16_47_436.jpg,IMG\left_2025_04_13_12_16_47_436.jpg,IMG\right_2025_04_13_12_16_47_436.jpg,-0.15,1,0,30.18546
IMG\center_2025_04_13_12_16_47_521.jpg,IMG\left_2025_04_13_12_16_47_521.jpg,IMG\right_2025_04_13_12_16_47_521.jpg,0,1,0,30.19068
IMG\center_2025_04_13_12_16_47_603.jpg,IMG\left_2025_04_13_12_16_47_603.jpg,IMG\right_2025_04_13_12_16_47_603.jpg,0,1,0,30.19014
IMG\center_2025_04_13_12_16_47_688.jpg,IMG\left_2025_04_13_12_16_47_688.jpg,IMG\right_2025_04_13_12_16_47_688.jpg,-0.1,1,0,30.18858
IMG\center_2025_04_13_12_16_47_774.jpg,IMG\left_2025_04_13_12_16_47_774.jpg,IMG\right_2025_04_13_12_16_47_774.jpg,0,1,0,30.19078
IMG\center_2025_04_13_12_16_47_864.jpg,IMG\left_2025_04_13_12_16_47_864.jpg,IMG\right_2025_04_13_12_16_47_864.jpg,0,1,0,30.19024
IMG\center_2025_04_13_12_16_47_944.jpg,IMG\left_2025_04_13_12_16_47_944.jpg,IMG\right_2025_04_13_12_16_47_944.jpg,0,1,0,30.19027
IMG\center_2025_04_13_12_16_48_028.jpg,IMG\left_2025_04_13_12_16_48_028.jpg,IMG\right_2025_04_13_12_16_48_028.jpg,-0.25,1,0,30.17556
IMG\center_2025_04_13_12_16_48_116.jpg,IMG\left_2025_04_13_12_16_48_116.jpg,IMG\right_2025_04_13_12_16_48_116.jpg,0,1,0,30.18993
IMG\center_2025_04_13_12_16_48_197.jpg,IMG\left_2025_04_13_12_16_48_197.jpg,IMG\right_2025_04_13_12_16_48_197.jpg,0,1,0,30.18987
IMG\center_2025_04_13_12_16_48_264.jpg,IMG\left_2025_04_13_12_16_48_264.jpg,IMG\right_2025_04_13_12_16_48_264.jpg,0,1,0,30.19019
IMG\center_2025_04_13_12_16_48_343.jpg,IMG\left_2025_04_13_12_16_48_343.jpg,IMG\right_2025_04_13_12_16_48_343.jpg,-0.15,1,0,30.18567
IMG\center_2025_04_13_12_16_48_424.jpg,IMG\left_2025_04_13_12_16_48_424.jpg,IMG\right_2025_04_13_12_16_48_424.jpg,0,1,0,30.19002
IMG\center_2025_04_13_12_16_48_507.jpg,IMG\left_2025_04_13_12_16_48_507.jpg,IMG\right_2025_04_13_12_16_48_507.jpg,0,1,0,30.19026
IMG\center_2025_04_13_12_16_48_594.jpg,IMG\left_2025_04_13_12_16_48_594.jpg,IMG\right_2025_04_13_12_16_48_594.jpg,-0.1,1,0,30.18798
IMG\center_2025_04_13_12_16_48_677.jpg,IMG\left_2025_04_13_12_16_48_677.jpg,IMG\right_2025_04_13_12_16_48_677.jpg,0,1,0,30.19096
IMG\center_2025_04_13_12_19_57_457.jpg,IMG\left_2025_04_13_12_19_57_457.jpg,IMG\right_2025_04_13_12_19_57_457.jpg,-0.5000001,1,0,21.62229
IMG\center_2025_04_13_12_19_57_531.jpg,IMG\left_2025_04_13_12_19_57_531.jpg,IMG\right_2025_04_13_12_19_57_531.jpg,0,1,0,22.14485
IMG\center_2025_04_13_12_19_57_605.jpg,IMG\left_2025_04_13_12_19_57_605.jpg,IMG\right_2025_04_13_12_19_57_605.jpg,0,1,0,22.8987
IMG\center_2025_04_13_12_19_57_675.jpg,IMG\left_2025_04_13_12_19_57_675.jpg,IMG\right_2025_04_13_12_19_57_675.jpg,0,1,0,23.67281
IMG\center_2025_04_13_12_19_57_748.jpg,IMG\left_2025_04_13_12_19_57_748.jpg,IMG\right_2025_04_13_12_19_57_748.jpg,0,1,0,24.2492
IMG\center_2025_04_13_12_19_57_819.jpg,IMG\left_2025_04_13_12_19_57_819.jpg,IMG\right_2025_04_13_12_19_57_819.jpg,0,1,0,25.02258
IMG\center_2025_04_13_12_19_57_895.jpg,IMG\left_2025_04_13_12_19_57_895.jpg,IMG\right_2025_04_13_12_19_57_895.jpg,0,1,0,25.78904
IMG\center_2025_04_13_12_19_57_965.jpg,IMG\left_2025_04_13_12_19_57_965.jpg,IMG\right_2025_04_13_12_19_57_965.jpg,0,1,0,26.3601
IMG\center_2025_04_13_12_19_58_035.jpg,IMG\left_2025_04_13_12_19_58_035.jpg,IMG\right_2025_04_13_12_19_58_035.jpg,-0.1,1,0,27.11203
IMG\center_2025_04_13_12_19_58_104.jpg,IMG\left_2025_04_13_12_19_58_104.jpg,IMG\right_2025_04_13_12_19_58_104.jpg,-0.25,1,0,27.64524
IMG\center_2025_04_13_12_19_58_174.jpg,IMG\left_2025_04_13_12_19_58_174.jpg,IMG\right_2025_04_13_12_19_58_174.jpg,0,1,0,28.34046
IMG\center_2025_04_13_12_19_58_245.jpg,IMG\left_2025_04_13_12_19_58_245.jpg,IMG\right_2025_04_13_12_19_58_245.jpg,0,1,0,28.89151
IMG\center_2025_04_13_12_19_58_317.jpg,IMG\left_2025_04_13_12_19_58_317.jpg,IMG\right_2025_04_13_12_19_58_317.jpg,0,1,0,29.62532
IMG\center_2025_04_13_12_19_58_385.jpg,IMG\left_2025_04_13_12_19_58_385.jpg,IMG\right_2025_04_13_12_19_58_385.jpg,-0.15,1,0,30.16679
IMG\center_2025_04_13_12_19_58_456.jpg,IMG\left_2025_04_13_12_19_58_456.jpg,IMG\right_2025_04_13_12_19_58_456.jpg,0,1,0,30.18505
IMG\center_2025_04_13_12_19_58_526.jpg,IMG\left_2025_04_13_12_19_58_526.jpg,IMG\right_2025_04_13_12_19_58_526.jpg,0,1,0,30.18981
IMG\center_2025_04_13_12_19_58_596.jpg,IMG\left_2025_04_13_12_19_58_596.jpg,IMG\right_2025_04_13_12_19_58_596.jpg,0,1,0,30.19014
IMG\center_2025_04_13_12_19_58_668.jpg,IMG\left_2025_04_13_12_19_58_668.jpg,IMG\right_2025_04_13_12_19_58_668.jpg,-0.1,1,0,30.18876
IMG\center_2025_04_13_12_19_58_736.jpg,IMG\left_2025_04_13_12_19_58_736.jpg,IMG\right_2025_04_13_12_19_58_736.jpg,-0.3,1,0,30.17108
IMG\center_2025_04_13_12_19_58_812.jpg,IMG\left_2025_04_13_12_19_58_812.jpg,IMG\right_2025_04_13_12_19_58_812.jpg,0,1,0,30.18176
IMG\center_2025_04_13_12_19_58_887.jpg,IMG\left_2025_04_13_12_19_58_887.jpg,IMG\right_2025_04_13_12_19_58_887.jpg,0,1,0,30.18917
IMG\center_2025_04_13_12_19_58_967.jpg,IMG\left_2025_04_13_12_19_58_967.jpg,IMG\right_2025_04_13_12_19_58_967.jpg,-0.05,1,0,30.19023
IMG\center_2025_04_13_12_19_59_043.jpg,IMG\left_2025_04_13_12_19_59_043.jpg,IMG\right_2025_04_13_12_19_59_043.jpg,-0.25,1,0,30.17763
IMG\center_2025_04_13_12_19_59_120.jpg,IMG\left_2025_04_13_12_19_59_120.jpg,IMG\right_2025_04_13_12_19_59_120.jpg,-0.45,1,0,30.15357
IMG\center_2025_04_13_12_19_59_187.jpg,IMG\left_2025_04_13_12_19_59_187.jpg,IMG\right_2025_04_13_12_19_59_187.jpg,0,1,0,30.17587
IMG\center_2025_04_13_12_19_59_267.jpg,IMG\left_2025_04_13_12_19_59_267.jpg,IMG\right_2025_04_13_12_19_59_267.jpg,0,1,0,30.18779
IMG\center_2025_04_13_12_19_59_349.jpg,IMG\left_2025_04_13_12_19_59_349.jpg,IMG\right_2025_04_13_12_19_59_349.jpg,0,1,0,30.18986
IMG\center_2025_04_13_12_19_59_416.jpg,IMG\left_2025_04_13_12_19_59_416.jpg,IMG\right_2025_04_13_12_19_59_416.jpg,0,1,0,30.19023
IMG\center_2025_04_13_12_19_59_499.jpg,IMG\left_2025_04_13_12_19_59_499.jpg,IMG\right_2025_04_13_12_19_59_499.jpg,-0.05,1,0,30.18997
IMG\center_2025_04_13_12_19_59_571.jpg,IMG\left_2025_04_13_12_19_59_571.jpg,IMG\right_2025_04_13_12_19_59_571.jpg,-0.2,1,0,30.1809
IMG\center_2025_04_13_12_19_59_654.jpg,IMG\left_2025_04_13_12_19_59_654.jpg,IMG\right_2025_04_13_12_19_59_654.jpg,0,1,0,30.18192
IMG\center_2025_04_13_12_19_59_724.jpg,IMG\left_2025_04_13_12_19_59_724.jpg,IMG\right_2025_04_13_12_19_59_724.jpg,0,1,0,30.18922
IMG\center_2025_04_13_12_19_59_792.jpg,IMG\left_2025_04_13_12_19_59_792.jpg,IMG\right_2025_04_13_12_19_59_792.jpg,0,1,0,30.18991
IMG\center_2025_04_13_12_19_59_864.jpg,IMG\left_2025_04_13_12_19_59_864.jpg,IMG\right_2025_04_13_12_19_59_864.jpg,0,1,0,30.19027
IMG\center_2025_04_13_12_19_59_935.jpg,IMG\left_2025_04_13_12_19_59_935.jpg,IMG\right_2025_04_13_12_19_59_935.jpg,0,1,0,30.19027
IMG\center_2025_04_13_12_20_00_009.jpg,IMG\left_2025_04_13_12_20_00_009.jpg,IMG\right_2025_04_13_12_20_00_009.jpg,0,1,0,30.19031
IMG\center_2025_04_13_12_20_00_079.jpg,IMG\left_2025_04_13_12_20_00_079.jpg,IMG\right_2025_04_13_12_20_00_079.jpg,0,1,0,30.19032
IMG\center_2025_04_13_12_20_00_149.jpg,IMG\left_2025_04_13_12_20_00_149.jpg,IMG\right_2025_04_13_12_20_00_149.jpg,-0.15,1,0,30.18441
IMG\center_2025_04_13_12_20_00_216.jpg,IMG\left_2025_04_13_12_20_00_216.jpg,IMG\right_2025_04_13_12_20_00_216.jpg,0,1,0,30.19032
IMG\center_2025_04_13_12_20_00_299.jpg,IMG\left_2025_04_13_12_20_00_299.jpg,IMG\right_2025_04_13_12_20_00_299.jpg,0,1,0,30.19024
IMG\center_2025_04_13_12_20_00_372.jpg,IMG\left_2025_04_13_12_20_00_372.jpg,IMG\right_2025_04_13_12_20_00_372.jpg,0,1,0,30.19029
IMG\center_2025_04_13_12_20_00_444.jpg,IMG\left_2025_04_13_12_20_00_444.jpg,IMG\right_2025_04_13_12_20_00_444.jpg,0,1,0,30.19035
IMG\center_2025_04_13_12_20_00_511.jpg,IMG\left_2025_04_13_12_20_00_511.jpg,IMG\right_2025_04_13_12_20_00_511.jpg,-0.1,1,0,30.18818
IMG\center_2025_04_13_12_20_00_579.jpg,IMG\left_2025_04_13_12_20_00_579.jpg,IMG\right_2025_04_13_12_20_00_579.jpg,-0.3,1,0,30.1694
